Source,Target,Weight,freqT1,freqT2,times,timesT1,timesT2
270,89,1,0,1,10,NULL,6
98,2034,1,0,0,6,NULL,NULL
60,1868,1,1,0,6,6,NULL
1749,1749,118,96,96,5330,2385,1995
2048,1849,1,0,0,6,NULL,NULL
2076,417,3,0,2,40,NULL,25
1296,1804,1,0,0,7,NULL,NULL
2242,2014,1,0,0,9,NULL,NULL
565,662,2,0,1,26,NULL,11
1497,1611,1,0,0,7,NULL,NULL
2085,1845,3,0,0,23,NULL,NULL
2021,620,1,0,0,7,NULL,NULL
2302,1302,1,0,0,6,NULL,NULL
712,682,3,2,0,26,18,NULL
1442,1814,1,0,0,6,NULL,NULL
104,66,23,5,8,360,91,135
1142,2119,1,0,0,7,NULL,NULL
1141,558,1,0,0,6,NULL,NULL
1022,526,1,1,1,40,25,15
1702,553,2,0,0,13,NULL,NULL
1460,18,1,1,0,14,9,NULL
546,682,2,0,0,13,NULL,NULL
1600,545,1,0,0,6,NULL,NULL
1886,1004,4,0,1,36,NULL,7
1567,1567,93,48,31,1755,689,592
1580,1783,2,0,1,18,NULL,7
582,371,1,1,0,14,12,NULL
2008,261,6,2,1,55,13,12
22,1983,1,0,0,6,NULL,NULL
2128,257,2,1,0,25,12,NULL
18,1460,1,1,0,14,8,NULL
613,1413,1,0,0,6,NULL,NULL
348,143,2,1,0,18,6,NULL
2252,561,1,0,0,6,NULL,NULL
1545,1134,1,0,0,6,NULL,NULL
1167,37,1,0,0,6,NULL,NULL
267,17,1,0,0,7,NULL,NULL
1845,1218,3,2,0,24,14,NULL
2056,1813,1,0,0,6,NULL,NULL
2070,1435,1,0,1,7,NULL,7
1813,1291,1,0,0,6,NULL,NULL
17,1164,1,0,0,6,NULL,NULL
155,42,14,8,2,231,107,20
1809,4,1,0,0,7,NULL,NULL
867,1181,2,1,0,16,6,NULL
1291,1180,3,1,1,31,6,6
402,91,2,2,0,22,19,NULL
1746,257,1,0,1,10,NULL,7
1825,836,2,0,1,17,NULL,6
1164,2017,3,0,0,18,NULL,NULL
417,2270,2,1,1,85,23,30
100,345,1,1,0,12,9,NULL
1460,2002,6,1,3,74,14,21
2152,555,2,0,0,12,NULL,NULL
1447,1786,1,0,0,6,NULL,NULL
1447,555,1,0,0,6,NULL,NULL
233,1679,1,1,0,9,6,NULL
2142,248,1,0,0,6,NULL,NULL
553,1710,2,2,0,19,14,NULL
2020,2010,1,1,1,53,17,18
329,378,1,1,0,6,6,NULL
633,1165,1,1,0,8,6,NULL
1413,1413,43,29,25,1353,504,592
17,1788,23,9,9,415,95,170
1519,1203,3,1,0,21,6,NULL
2146,1163,1,0,0,7,NULL,NULL
1868,1718,1,0,0,6,NULL,NULL
1466,1136,1,0,0,8,NULL,NULL
1739,1013,3,1,0,19,6,NULL
1718,853,1,0,1,10,NULL,6
984,953,1,0,0,6,NULL,NULL
1427,1427,6,4,4,108,56,34
653,2131,1,1,0,6,6,NULL
417,43,16,8,10,427,152,183
257,337,2,0,1,14,NULL,7
348,355,1,0,0,6,NULL,NULL
1804,2119,1,0,0,6,NULL,NULL
1446,385,1,0,0,6,NULL,NULL
2032,1143,1,0,0,6,NULL,NULL
1817,1422,1,0,0,6,NULL,NULL
256,1163,1,0,0,8,NULL,NULL
858,1173,2,0,1,17,NULL,6
702,1752,1,0,0,7,NULL,NULL
1804,1518,1,0,0,6,NULL,NULL
1843,1170,1,0,0,7,NULL,NULL
960,655,2,0,0,12,NULL,NULL
1820,1168,1,0,0,6,NULL,NULL
343,1574,3,0,1,21,NULL,6
1703,5,2,2,1,73,48,16
1226,569,1,0,0,6,NULL,NULL
1181,867,3,0,0,18,NULL,NULL
844,1786,1,0,0,6,NULL,NULL
1747,1850,1,0,1,6,NULL,6
1702,1223,1,1,0,6,6,NULL
1430,1731,5,1,0,47,8,NULL
1741,875,1,0,0,9,NULL,NULL
420,1996,1,1,0,6,6,NULL
585,612,1,0,0,6,NULL,NULL
1168,1547,1,0,0,6,NULL,NULL
921,293,5,1,0,37,9,NULL
2023,631,1,0,0,7,NULL,NULL
645,2107,1,1,0,10,7,NULL
871,1495,1,0,0,6,NULL,NULL
1233,526,3,3,2,53,31,19
287,1598,5,0,1,49,NULL,14
1731,2008,17,4,7,224,48,86
2244,1138,1,0,0,7,NULL,NULL
1833,2280,1,0,0,7,NULL,NULL
336,1437,1,0,0,6,NULL,NULL
385,1556,1,0,0,7,NULL,NULL
1149,1149,15,5,8,174,36,107
73,1738,1,0,0,6,NULL,NULL
1004,293,1,1,0,8,6,NULL
907,299,1,0,0,6,NULL,NULL
4,235,1,0,1,9,NULL,9
135,682,2,0,2,25,NULL,23
252,2263,1,0,1,7,NULL,7
580,1731,1,0,0,6,NULL,NULL
1501,288,2,1,1,14,6,6
1998,1998,189,86,70,4538,1517,1458
1848,131,1,1,0,7,7,NULL
2026,984,1,1,1,103,54,37
1718,481,1,0,0,6,NULL,NULL
417,1463,1,1,0,8,7,NULL
1600,725,1,0,0,6,NULL,NULL
249,1518,1,0,0,6,NULL,NULL
254,319,1,1,0,6,6,NULL
1848,1551,1,1,1,21,14,7
1736,1181,3,0,0,22,NULL,NULL
1004,1495,1,0,0,6,NULL,NULL
874,1845,1,1,0,8,7,NULL
226,1539,1,0,0,6,NULL,NULL
230,1435,1,0,0,6,NULL,NULL
995,992,1,0,0,6,NULL,NULL
2134,227,1,0,0,6,NULL,NULL
2047,1722,6,2,1,55,17,7
2271,249,1,0,1,6,NULL,6
328,391,1,0,0,7,NULL,NULL
1217,853,3,2,0,27,14,NULL
89,1414,1,1,1,23,15,7
1410,585,1,0,0,6,NULL,NULL
1820,143,1,0,0,6,NULL,NULL
1149,1172,1,0,0,6,NULL,NULL
915,343,1,1,0,6,6,NULL
1567,851,1,0,0,6,NULL,NULL
960,105,5,0,2,32,NULL,13
2104,402,14,14,0,249,229,NULL
904,1735,2,1,0,12,6,NULL
1580,612,6,2,0,69,12,NULL
2070,264,1,1,0,7,7,NULL
1430,1997,1,0,0,6,NULL,NULL
385,2254,1,0,1,7,NULL,6
123,258,1,0,0,7,NULL,NULL
1998,1843,1,1,0,6,6,NULL
988,2085,2,0,1,17,NULL,7
1737,1451,27,23,17,1169,582,501
2287,992,1,0,0,6,NULL,NULL
2297,1482,1,0,1,6,NULL,6
2089,2010,1,0,1,6,NULL,6
1781,1507,3,2,1,22,13,6
138,877,2,0,1,16,NULL,7
1600,1203,1,0,0,7,NULL,NULL
1703,703,1,1,0,6,6,NULL
1878,1455,1,0,0,7,NULL,NULL
1720,1794,1,0,0,6,NULL,NULL
2103,1400,1,0,1,7,NULL,6
850,1996,5,4,2,102,32,12
115,2020,1,0,0,6,NULL,NULL
86,2011,1,1,0,13,10,NULL
1548,101,4,0,0,30,NULL,NULL
569,1454,3,0,2,29,NULL,18
1786,1447,1,0,0,6,NULL,NULL
2265,1787,1,1,0,6,6,NULL
533,240,1,1,0,6,6,NULL
25,283,1,0,0,6,NULL,NULL
1844,86,2,1,0,24,7,NULL
1227,1257,2,0,0,13,NULL,NULL
262,2000,1,0,0,7,NULL,NULL
240,1564,3,1,0,20,6,NULL
621,1136,1,0,0,6,NULL,NULL
844,28,1,0,0,6,NULL,NULL
2005,5,1,0,0,6,NULL,NULL
123,1466,1,0,0,6,NULL,NULL
251,249,1,0,0,6,NULL,NULL
123,1858,1,0,0,18,NULL,NULL
1899,1446,1,0,0,6,NULL,NULL
1716,1068,2,1,0,13,6,NULL
876,1535,1,0,0,6,NULL,NULL
1461,65,1,1,0,7,7,NULL
1227,653,3,1,2,210,45,131
1523,1030,5,0,0,35,NULL,NULL
1716,1460,1,0,0,6,NULL,NULL
620,1899,1,0,1,15,NULL,13
665,568,1,0,0,6,NULL,NULL
864,1598,1,0,1,8,NULL,8
1143,2083,3,3,0,30,29,NULL
611,620,1,0,0,6,NULL,NULL
1002,1710,1,0,0,6,NULL,NULL
420,2259,1,0,0,7,NULL,NULL
2111,239,1,0,0,7,NULL,NULL
2268,262,1,0,0,6,NULL,NULL
1134,2244,1,0,0,6,NULL,NULL
1123,519,1,0,0,11,NULL,NULL
2070,862,2,0,0,12,NULL,NULL
342,1435,1,0,0,6,NULL,NULL
703,651,3,2,0,25,18,NULL
1598,1750,2,0,0,13,NULL,NULL
249,1217,2,0,1,15,NULL,7
2139,1824,1,0,0,6,NULL,NULL
1564,564,4,0,1,33,NULL,10
1160,346,1,0,0,8,NULL,NULL
2259,1820,1,0,0,7,NULL,NULL
1702,1881,1,1,1,31,7,24
1494,1204,1,0,1,13,NULL,9
995,1899,1,1,1,108,58,30
385,1255,2,0,1,15,NULL,6
843,1421,1,1,0,6,6,NULL
2260,848,2,1,1,36,14,11
2107,689,1,0,0,7,NULL,NULL
1202,1138,2,1,1,28,8,14
1825,143,1,0,0,6,NULL,NULL
2260,633,1,0,0,6,NULL,NULL
2295,17,1,0,0,6,NULL,NULL
1455,1878,1,0,0,6,NULL,NULL
1731,2294,1,0,1,8,NULL,6
1507,1560,2,0,1,15,NULL,8
554,19,1,0,0,8,NULL,NULL
974,1722,1,0,0,6,NULL,NULL
1783,556,1,0,0,8,NULL,NULL
1431,1417,1,0,0,6,NULL,NULL
1394,1567,1,0,0,6,NULL,NULL
586,1131,1,1,1,20,6,8
1509,406,2,0,0,17,NULL,NULL
1535,343,3,0,1,19,NULL,6
917,285,2,2,2,142,69,54
1671,1217,1,0,0,8,NULL,NULL
816,836,1,0,0,6,NULL,NULL
668,1459,1,0,0,6,NULL,NULL
64,1598,1,0,0,7,NULL,NULL
89,1302,1,1,1,23,9,12
2269,80,3,2,2,65,32,17
2105,269,1,0,0,6,NULL,NULL
73,1437,1,1,1,49,33,16
583,1445,1,0,0,8,NULL,NULL
1828,1455,1,0,0,6,NULL,NULL
1600,988,11,4,3,176,69,40
1710,1702,1,1,1,54,20,23
569,641,1,1,1,17,9,8
248,1007,1,1,0,10,10,NULL
2108,553,2,0,1,12,NULL,6
842,558,2,1,2,47,13,34
1609,43,2,0,0,15,NULL,NULL
1531,839,2,0,0,13,NULL,NULL
666,1408,1,1,0,6,6,NULL
1535,1548,7,3,3,227,87,87
1422,1555,1,0,0,6,NULL,NULL
2267,1449,4,0,1,28,NULL,9
73,1858,1,0,0,7,NULL,NULL
1733,1555,1,0,1,6,NULL,6
1996,1998,1,0,1,7,NULL,7
1838,299,1,0,0,6,NULL,NULL
611,2063,1,0,0,6,NULL,NULL
86,2008,1,0,0,7,NULL,NULL
1127,415,1,1,0,6,6,NULL
1834,1817,1,0,1,12,NULL,10
277,1228,1,0,0,8,NULL,NULL
1509,1454,1,0,0,6,NULL,NULL
1438,1815,1,0,0,6,NULL,NULL
1710,1522,2,0,0,13,NULL,NULL
1731,1845,2,0,0,12,NULL,NULL
37,664,1,0,0,7,NULL,NULL
2026,2026,77,51,44,1845,833,765
2034,2070,1,0,1,14,NULL,10
246,338,1,0,0,6,NULL,NULL
848,1430,1,0,1,6,NULL,6
2119,1016,1,0,0,6,NULL,NULL
545,1228,1,0,0,6,NULL,NULL
848,1453,1,0,0,6,NULL,NULL
1570,1144,1,0,0,6,NULL,NULL
258,1068,1,0,0,6,NULL,NULL
80,553,1,0,0,7,NULL,NULL
1410,230,1,0,0,6,NULL,NULL
1016,1996,1,0,0,6,NULL,NULL
651,520,1,0,0,6,NULL,NULL
576,541,1,0,0,17,NULL,NULL
1788,2008,1,0,0,6,NULL,NULL
858,1448,1,0,0,6,NULL,NULL
1720,1886,1,0,1,6,NULL,6
42,155,16,8,3,244,104,26
1447,226,1,0,0,6,NULL,NULL
687,552,1,0,1,7,NULL,7
1145,1977,1,0,0,6,NULL,NULL
621,558,1,0,0,10,NULL,NULL
319,343,14,7,3,200,93,44
1600,270,1,0,0,6,NULL,NULL
703,2014,1,0,1,9,NULL,7
853,337,7,3,3,135,43,38
241,1431,1,0,0,6,NULL,NULL
1535,286,2,0,0,15,NULL,NULL
2108,227,2,0,1,16,NULL,10
974,712,1,1,0,8,8,NULL
2253,665,1,0,0,6,NULL,NULL
2058,1718,1,0,1,16,NULL,8
590,2058,2,0,2,50,NULL,37
874,285,7,1,1,82,24,12
1296,2122,1,0,0,6,NULL,NULL
2052,1671,1,0,0,6,NULL,NULL
555,1223,1,0,1,10,NULL,10
1740,2268,1,0,0,8,NULL,NULL
2023,2303,5,1,0,36,6,NULL
16,533,1,1,1,101,28,55
1497,1723,3,0,0,20,NULL,NULL
1000,1539,1,0,0,8,NULL,NULL
2278,1136,1,0,0,7,NULL,NULL
2047,583,3,0,1,25,NULL,6
393,1119,1,0,0,7,NULL,NULL
1794,2270,1,0,0,8,NULL,NULL
343,1849,1,0,0,6,NULL,NULL
1739,867,7,4,4,281,113,138
1858,1291,1,0,0,6,NULL,NULL
1121,517,1,0,0,12,NULL,NULL
1899,1598,1,1,0,10,8,NULL
1014,1845,2,1,1,30,8,10
679,2128,1,0,0,6,NULL,NULL
1435,864,1,0,0,6,NULL,NULL
438,1136,1,0,0,6,NULL,NULL
1966,534,1,0,0,6,NULL,NULL
277,49,2,0,0,12,NULL,NULL
91,91,103,60,56,2632,1042,973
1558,1413,3,2,1,44,17,21
1741,1442,1,1,0,6,6,NULL
664,839,1,0,1,8,NULL,8
611,1216,2,0,1,16,NULL,9
853,131,1,0,0,6,NULL,NULL
1408,1882,1,1,1,18,8,8
1392,2209,1,0,0,8,NULL,NULL
371,1024,1,0,0,6,NULL,NULL
853,1751,1,0,0,6,NULL,NULL
1138,1545,1,0,0,6,NULL,NULL
246,1151,1,0,0,6,NULL,NULL
965,1302,1,0,0,6,NULL,NULL
712,1023,1,0,0,6,NULL,NULL
959,419,3,3,1,29,18,8
1507,1509,1,0,0,6,NULL,NULL
569,1314,1,0,0,6,NULL,NULL
1976,1130,1,1,0,7,7,NULL
858,612,11,5,1,125,35,7
1787,1838,2,1,0,13,6,NULL
665,1845,1,0,0,6,NULL,NULL
241,226,1,1,0,11,10,NULL
1216,1845,1,0,0,6,NULL,NULL
1740,854,1,0,1,6,NULL,6
276,875,1,1,0,6,6,NULL
80,1151,1,0,0,7,NULL,NULL
972,346,1,0,0,6,NULL,NULL
1558,998,1,0,0,6,NULL,NULL
289,1801,3,1,1,91,21,30
2070,1870,1,0,1,10,NULL,8
1259,2103,1,0,0,7,NULL,NULL
439,545,1,1,1,15,8,7
1885,270,1,0,1,11,NULL,8
553,67,1,0,0,6,NULL,NULL
653,2300,1,0,0,6,NULL,NULL
604,1159,1,1,0,6,6,NULL
1013,653,4,0,0,27,NULL,NULL
1813,1460,1,0,0,7,NULL,NULL
2098,255,1,0,0,6,NULL,NULL
406,860,1,0,0,6,NULL,NULL
1002,694,1,0,0,6,NULL,NULL
1849,2282,1,0,0,6,NULL,NULL
1564,653,4,1,2,37,10,13
56,1457,1,1,0,16,14,NULL
2259,558,6,3,3,89,30,33
582,1433,1,0,0,6,NULL,NULL
612,550,2,0,0,12,NULL,NULL
1169,1671,2,0,0,12,NULL,NULL
1560,342,1,1,0,6,6,NULL
2291,1461,1,1,0,9,6,NULL
1611,850,2,1,1,36,10,13
1437,1436,1,0,0,6,NULL,NULL
860,1791,1,0,0,14,NULL,NULL
1481,261,1,0,1,7,NULL,6
1677,1820,1,0,0,6,NULL,NULL
1813,1068,2,0,0,13,NULL,NULL
1977,89,1,1,0,6,6,NULL
1180,611,1,0,0,7,NULL,NULL
1171,1436,1,0,1,6,NULL,6
858,1216,6,1,3,54,6,24
1583,2070,2,0,0,14,NULL,NULL
999,1752,5,1,0,38,6,NULL
1266,1699,1,1,0,24,21,NULL
48,385,1,0,0,6,NULL,NULL
1456,1785,1,0,1,38,NULL,36
80,1497,1,1,0,10,8,NULL
1163,1801,3,0,1,48,NULL,30
1223,2294,1,0,0,6,NULL,NULL
286,2023,1,1,0,20,9,NULL
1998,1800,1,0,1,6,NULL,6
844,68,1,0,1,6,NULL,6
2020,115,1,0,0,6,NULL,NULL
904,378,1,1,0,12,12,NULL
1000,73,4,3,4,104,49,47
348,864,1,0,0,6,NULL,NULL
1134,1972,2,0,1,14,NULL,6
680,257,1,0,0,6,NULL,NULL
610,974,1,0,0,6,NULL,NULL
299,1781,1,0,0,6,NULL,NULL
430,70,1,0,1,14,NULL,11
1022,2026,1,0,1,8,NULL,8
1159,256,33,21,19,712,339,237
1151,2253,2,1,1,83,36,18
1461,2120,1,0,0,6,NULL,NULL
972,1290,1,0,0,6,NULL,NULL
1598,1899,1,1,0,10,8,NULL
402,105,1,0,0,6,NULL,NULL
580,620,1,0,0,6,NULL,NULL
2047,1567,2,0,1,15,NULL,6
6,1720,10,5,2,116,37,20
387,1870,1,0,0,7,NULL,NULL
2271,1325,1,1,0,12,6,NULL
1560,104,6,2,2,129,44,36
429,959,2,0,0,13,NULL,NULL
1748,16,1,0,0,7,NULL,NULL
1972,558,7,1,3,70,17,24
2017,1611,1,0,0,6,NULL,NULL
293,921,4,1,0,32,9,NULL
2057,1562,1,0,0,6,NULL,NULL
1158,229,1,0,0,9,NULL,NULL
1523,1176,19,1,5,165,6,37
1611,635,1,0,1,11,NULL,11
248,1442,1,0,0,6,NULL,NULL
1204,442,1,1,0,7,7,NULL
992,1257,5,1,1,87,30,24
661,1499,1,1,1,13,6,6
544,1401,1,0,0,7,NULL,NULL
546,556,1,1,0,9,7,NULL
1301,1392,1,0,1,11,NULL,6
92,1437,1,0,0,6,NULL,NULL
430,668,3,0,1,20,NULL,6
1400,973,1,0,0,6,NULL,NULL
262,2146,1,0,0,8,NULL,NULL
327,355,1,0,0,6,NULL,NULL
1162,569,2,1,1,25,9,6
1459,343,1,0,1,9,NULL,6
874,1813,1,0,0,6,NULL,NULL
1845,568,3,1,0,19,6,NULL
2104,70,6,0,1,39,NULL,8
1180,1163,1,0,0,6,NULL,NULL
2112,2112,14,10,10,1025,427,517
1004,2010,2,0,0,12,NULL,NULL
2007,1433,1,0,1,8,NULL,7
631,959,2,0,0,14,NULL,NULL
1413,966,4,2,1,32,13,6
1013,1849,1,0,0,6,NULL,NULL
604,712,1,0,0,6,NULL,NULL
1590,66,3,1,0,25,6,NULL
61,1165,1,0,0,6,NULL,NULL
519,392,1,0,0,12,NULL,NULL
1013,876,1,0,1,10,NULL,9
1516,1886,1,0,0,9,NULL,NULL
2242,82,1,0,0,8,NULL,NULL
1531,384,1,0,0,6,NULL,NULL
1838,1461,1,0,0,8,NULL,NULL
646,585,1,0,0,6,NULL,NULL
556,342,1,0,0,7,NULL,NULL
583,1826,1,0,0,6,NULL,NULL
1703,2057,1,1,1,69,37,31
959,1243,3,0,0,19,NULL,NULL
2292,580,8,3,1,66,23,7
646,1166,1,0,0,6,NULL,NULL
1425,2111,9,4,2,189,42,40
653,877,1,0,0,7,NULL,NULL
277,249,2,0,0,13,NULL,NULL
1817,371,2,0,0,13,NULL,NULL
1426,226,10,7,4,284,139,110
1325,854,1,0,0,6,NULL,NULL
1033,4,1,1,0,7,7,NULL
1598,665,1,0,0,6,NULL,NULL
439,1137,1,1,0,7,7,NULL
1833,419,2,0,1,25,NULL,15
854,2058,1,1,1,53,31,13
580,1227,5,3,3,130,60,45
2270,2297,1,0,0,7,NULL,NULL
1972,1972,74,46,38,2634,1213,1105
248,835,1,0,0,6,NULL,NULL
688,255,1,0,0,6,NULL,NULL
1453,2076,1,0,0,7,NULL,NULL
1886,1416,1,0,1,7,NULL,7
2058,1274,1,0,0,7,NULL,NULL
1447,1817,1,0,0,6,NULL,NULL
1736,2303,2,0,0,12,NULL,NULL
1731,1438,1,0,0,6,NULL,NULL
1205,2301,2,1,0,23,9,NULL
1699,1746,1,0,1,6,NULL,6
1661,1972,1,0,0,8,NULL,NULL
1530,543,1,1,0,7,7,NULL
1750,980,1,0,0,9,NULL,NULL
2025,848,1,0,0,6,NULL,NULL
830,1600,1,0,0,6,NULL,NULL
866,999,1,0,0,6,NULL,NULL
2287,1158,1,0,0,7,NULL,NULL
1119,537,1,0,0,6,NULL,NULL
1517,1283,17,7,5,177,59,44
227,2161,1,0,0,8,NULL,NULL
1555,2288,1,0,0,8,NULL,NULL
966,613,1,0,0,7,NULL,NULL
1429,1429,34,14,14,619,243,193
1156,284,1,0,0,7,NULL,NULL
32,1551,1,0,0,7,NULL,NULL
385,90,10,1,1,244,112,64
1661,1159,1,0,0,6,NULL,NULL
1845,2271,1,0,0,10,NULL,NULL
550,581,1,0,0,6,NULL,NULL
1600,1137,1,0,0,6,NULL,NULL
590,907,1,0,0,6,NULL,NULL
1487,2057,2,0,0,14,NULL,NULL
550,558,1,0,0,6,NULL,NULL
953,251,1,0,0,6,NULL,NULL
1410,261,1,0,0,6,NULL,NULL
565,1495,1,0,0,6,NULL,NULL
1590,1142,1,0,1,6,NULL,6
842,17,2,1,0,20,10,NULL
430,1590,3,0,0,20,NULL,NULL
77,2103,1,0,0,6,NULL,NULL
953,1671,1,0,0,7,NULL,NULL
2095,25,2,0,1,17,NULL,8
1274,2058,1,0,0,8,NULL,NULL
1560,419,15,2,6,146,12,63
965,612,1,1,0,6,6,NULL
854,355,1,0,1,10,NULL,7
1410,2096,6,1,3,115,46,43
2300,1523,3,0,0,21,NULL,NULL
2032,138,6,1,0,43,6,NULL
2242,1788,1,1,0,6,6,NULL
1494,2260,1,0,0,6,NULL,NULL
546,1661,2,0,0,16,NULL,NULL
1122,1534,2,1,2,62,37,23
322,1142,1,0,0,7,NULL,NULL
270,255,1,0,1,6,NULL,6
677,1255,1,0,0,7,NULL,NULL
2293,1735,4,2,0,40,28,NULL
1243,343,1,0,0,6,NULL,NULL
1825,292,1,1,0,9,7,NULL
1703,537,3,1,1,33,7,10
77,85,1,0,0,6,NULL,NULL
327,249,1,0,0,6,NULL,NULL
959,536,1,1,0,10,7,NULL
2268,1433,1,0,0,7,NULL,NULL
85,527,1,0,0,16,NULL,NULL
2026,268,1,0,0,8,NULL,NULL
860,1845,2,0,0,13,NULL,NULL
2,1509,1,0,0,6,NULL,NULL
1409,343,4,1,0,29,7,NULL
639,2085,1,0,0,6,NULL,NULL
1882,1600,3,0,1,19,NULL,7
248,1150,1,0,0,6,NULL,NULL
561,1576,3,1,3,57,8,43
18,953,1,0,0,6,NULL,NULL
1274,2035,1,0,0,6,NULL,NULL
1801,1826,1,0,0,6,NULL,NULL
646,276,1,0,0,6,NULL,NULL
1548,2291,1,0,0,6,NULL,NULL
2268,620,1,0,0,7,NULL,NULL
556,843,1,0,0,6,NULL,NULL
439,2242,1,1,0,14,13,NULL
1433,1826,1,0,1,14,NULL,9
257,995,3,2,1,34,20,6
17,611,1,0,0,6,NULL,NULL
296,292,8,8,0,100,97,NULL
143,863,1,0,1,6,NULL,6
1497,1422,2,0,2,14,NULL,12
1860,666,1,1,0,34,34,NULL
718,1731,1,0,0,8,NULL,NULL
1750,2085,1,0,0,6,NULL,NULL
863,1422,1,1,0,6,6,NULL
664,1683,1,0,1,6,NULL,6
1314,543,1,1,0,7,6,NULL
562,1517,1,0,1,11,NULL,11
703,694,1,0,0,6,NULL,NULL
1736,1590,1,0,0,6,NULL,NULL
621,864,1,0,0,6,NULL,NULL
546,639,1,0,0,6,NULL,NULL
587,16,1,0,1,6,NULL,6
449,1424,8,3,5,197,42,95
1257,2069,1,0,0,7,NULL,NULL
816,1002,1,0,0,8,NULL,NULL
1482,2297,1,0,1,6,NULL,6
438,2026,1,0,0,13,NULL,NULL
1438,641,1,0,0,7,NULL,NULL
16,587,1,0,1,7,NULL,6
1301,287,1,0,1,7,NULL,6
1838,1570,3,1,0,28,11,NULL
37,1786,1,0,0,6,NULL,NULL
329,429,1,0,1,8,NULL,8
371,1121,1,0,0,6,NULL,NULL
258,123,1,0,0,6,NULL,NULL
1013,959,4,1,1,24,6,6
1393,86,3,1,1,21,6,6
2149,2068,1,1,0,7,6,NULL
2000,832,1,0,0,6,NULL,NULL
264,385,1,0,0,8,NULL,NULL
589,960,1,0,0,7,NULL,NULL
276,1745,1,0,0,6,NULL,NULL
1750,874,1,0,0,6,NULL,NULL
633,20,1,0,0,6,NULL,NULL
965,1611,1,0,0,8,NULL,NULL
337,1870,1,0,0,6,NULL,NULL
1437,1138,1,0,0,7,NULL,NULL
1736,966,1,0,0,6,NULL,NULL
1274,409,1,1,0,6,6,NULL
1143,105,1,0,0,7,NULL,NULL
553,1157,1,0,0,6,NULL,NULL
2122,1583,1,0,0,7,NULL,NULL
233,1710,6,5,4,190,67,73
1567,2119,1,0,0,6,NULL,NULL
2032,1735,3,0,1,24,NULL,8
1739,1173,1,0,0,9,NULL,NULL
2299,1181,1,1,0,6,6,NULL
1122,2161,1,1,0,10,10,NULL
689,989,2,1,0,19,6,NULL
1708,586,2,1,1,42,25,7
293,2020,1,0,0,6,NULL,NULL
1989,919,1,1,0,33,6,NULL
20,875,8,2,6,106,18,64
664,80,1,0,0,6,NULL,NULL
1558,2051,1,1,0,7,6,NULL
613,631,1,1,1,24,14,10
569,1016,1,0,0,6,NULL,NULL
1661,664,1,0,0,7,NULL,NULL
2265,1143,1,1,0,7,6,NULL
1456,56,1,1,1,27,13,14
2128,849,1,0,0,6,NULL,NULL
1783,1598,1,0,0,8,NULL,NULL
294,1735,2,0,0,12,NULL,NULL
155,1181,1,0,1,7,NULL,7
1446,711,1,0,0,8,NULL,NULL
1794,953,1,0,1,8,NULL,6
959,908,1,0,0,6,NULL,NULL
585,1021,1,0,0,6,NULL,NULL
86,703,5,0,5,32,NULL,32
2272,1163,2,0,1,12,NULL,6
646,688,1,0,1,7,NULL,6
1421,2258,1,1,0,7,6,NULL
1781,2048,11,2,6,171,27,94
1232,556,1,0,0,7,NULL,NULL
2291,1535,4,0,0,26,NULL,NULL
565,270,16,6,10,509,170,189
995,917,3,1,0,19,7,NULL
554,703,1,1,0,6,6,NULL
876,101,3,0,0,19,NULL,NULL
2049,1023,1,0,0,6,NULL,NULL
1748,1739,2,0,0,13,NULL,NULL
1177,1165,2,0,0,14,NULL,NULL
558,1435,10,7,3,115,72,27
715,2025,1,0,0,6,NULL,NULL
1163,1858,1,0,0,6,NULL,NULL
980,49,1,0,0,6,NULL,NULL
2032,364,2,0,1,18,NULL,6
2291,1558,1,0,0,6,NULL,NULL
556,262,1,0,0,7,NULL,NULL
662,338,1,1,0,8,8,NULL
1710,1387,1,0,0,8,NULL,NULL
1246,1858,1,0,0,13,NULL,NULL
2005,1545,1,0,1,6,NULL,6
147,553,1,0,1,7,NULL,7
246,1202,1,0,0,8,NULL,NULL
25,1611,1,0,0,6,NULL,NULL
633,1783,1,0,0,6,NULL,NULL
429,624,1,0,0,6,NULL,NULL
1845,2068,1,0,0,7,NULL,NULL
703,67,1,0,0,6,NULL,NULL
1503,874,1,0,0,6,NULL,NULL
1545,1145,8,0,4,117,NULL,50
417,2098,1,0,0,6,NULL,NULL
2253,553,1,0,0,6,NULL,NULL
687,417,1,0,0,8,NULL,NULL
2014,1576,1,0,0,6,NULL,NULL
1843,680,1,0,1,6,NULL,6
1438,2287,3,1,0,20,7,NULL
1174,420,1,1,0,6,6,NULL
1283,251,1,0,1,6,NULL,6
290,233,1,1,0,8,6,NULL
249,1555,2,0,1,13,NULL,6
1130,1781,2,2,0,19,16,NULL
825,1820,1,0,1,6,NULL,6
664,1119,1,0,0,6,NULL,NULL
1708,998,1,0,1,8,NULL,6
680,569,1,0,0,6,NULL,NULL
1273,70,2,1,1,14,7,7
2287,1433,4,1,1,65,12,27
1492,294,1,0,0,7,NULL,NULL
255,1416,12,4,9,279,95,147
61,1228,1,0,0,7,NULL,NULL
1535,1173,2,0,1,15,NULL,6
70,240,2,0,0,12,NULL,NULL
712,1466,2,0,2,13,NULL,12
1555,1555,60,15,17,887,280,289
1547,1302,3,0,1,18,NULL,6
1671,633,2,0,0,14,NULL,NULL
264,405,1,0,1,9,NULL,7
